"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Zhang J.Y.; Li J.; Wu K.; Liu G.; Sun J.","Zhang, J.Y. (35321634400); Li, J. (57276510400); Wu, K. (56443121300); Liu, G. (57205480059); Sun, J. (56195679900)","35321634400; 57276510400; 56443121300; 57205480059; 56195679900","A thermally activated dislocation-based constitutive flow model of nanostructured FCC metals involving microstructural evolution","2017","Philosophical Magazine","97","9","","613","637","5","10.1080/14786435.2016.1273560","https://www.scopus.com/pages/publications/85008192178?origin=resultslist","Due to their interface and nanoscale effects associated with structural peculiarities of nanostructured, face-centered-cubic (FCC) ultrafine-grained/nanocrystalline (UFG/NC) metals, in particular nanotwinned (NT) metals exhibit unexpected deformation behaviours fundamentally different from their coarse-grained (CG) counterparts. These internal boundaries, including grain boundaries and twin boundaries in UFG/NC metals, strongly interact with dislocations as deformation barriers to enhance the strength and strain rate sensitivity (SRS) of materials on the one hand, and play critical roles in their microstructural evolution as dislocation sources/sinks to sustain plastic deformation on the other. In this work, building on the findings of twin softening and (de)twinning-mediated grain growth/refinement in stretched free-standing NT–Ni foils, a constitutive model based on the thermally activated depinning process of dislocations residing in boundaries has been proposed to predict the steady-state grain size and simulate the plastic flow of NT–Ni, by considering the blocking effects of nanotwins on the absorption of dislocations emitted from boundaries. It is uncovered that the stress ratio (ηstress) of effective-to-internal stress can be taken as a signature to estimate the stability of microstructures during plastic deformation. This model not only reproduces well the plastic flow of the stretched NT–Ni foils as well as reported NT–Cu and the steady-state grain size, but also sheds light on the size-dependent SRS and failure of FCC UFG/NC metals. This theoretical framework offers the opportunity to tune the microstructures in the polycrystalline materials to synthesise high performance engineering materials with high strength and great ductility. © 2017 Informa UK Limited, trading as Taylor & Francis Group.","boundary; dislocations; nanotwinned Ni; plastic deformation; thermal activation; Ultrafine-grained/nanocrystalline FCC metals","Dislocations (crystals); Grain boundaries; Grain size and shape; Metals; Microstructural evolution; Microstructure; Nickel; Plastic deformation; Plastic flow; Polycrystalline materials; Strain rate; Strength of materials; Structural metals; boundary; FCC metals; Nanotwinned; Performance engineering; Strain rate sensitivity; Structural peculiarities; Theoretical framework; Thermal activation; Grain growth","Article","Final","","Scopus","2-s2.0-85008192178"
"Guo Y.; Zhou M.; Sun X.; Qian L.; Li L.; Xie Y.; Liu Z.; Wu D.; Yang L.; Wu T.; Zhao D.; Wang J.; Zhao H.","Guo, Yue (57194197027); Zhou, Mingxing (57193558054); Sun, Xingdong (57192073966); Qian, Long (57193059517); Li, Lijia (56959648000); Xie, Yingjie (57202999312); Liu, Zeyang (57201007360); Wu, Di (57198897170); Yang, Liguo (57194681540); Wu, Tong (57203008350); Zhao, Dan (57188649935); Wang, Jinguo (55742748900); Zhao, Hongwei (55715887200)","57194197027; 57193558054; 57192073966; 57193059517; 56959648000; 57202999312; 57201007360; 57198897170; 57194681540; 57203008350; 57188649935; 55742748900; 55715887200","Effects of temperature and strain rate on the fracture behaviors of an Al-Zn-Mg-Cu alloy","2018","Materials","11","7","1233","","","17","10.3390/ma11071233","https://www.scopus.com/pages/publications/85050231164?origin=resultslist","Effects of temperature and strain rate on the fracture behaviors of an Al-Zn-Mg-Cu alloy are investigated by isothermal uniaxial tensile experiments at a wide range of temperatures and strain rates, from room temperature (RT) to 400 °C and from 10-4 s-1 to 10-1 s-1, respectively. Generally, the elevation of temperature leads to the increasing of elongation to fracture and the reduction of peak stress, while higher strain rate results in the decreasing of elongation to fracture and the increasing of peak stress. Interestingly, we found that the coefficient of strain rate sensitivity (m-value) considerably rises at 200 °C and work of fracture (Wf) fluctuates drastically with the increase of strain rate at RT and 100 °C, both of which signify a non-uniform and unstable deformation state below 200 °C. A competition of work hardening (WH) and dynamic recrystallization (DRX) exists at 200 °C, making it serve as a transitional temperature. Below 200 °C, WH is the main deformation mechanism of flow stress, and DRX dominates the flow stress above 200 °C. It has been found that from RT to 200 °C, the main feature of microstructure is the generation of dimples and microvoids. Above 200 °C, the coalescence of dimples and microvoids mainly leads to the failure of specimen, while the phenomenon of typically equiaxed dimples and nucleation appear at 400 °C. The observations of microstructure are perfectly consistent with the related macroscopic results. The present work is able to provide a comprehensive understanding of flow stress of an Al-Zn-Mg-Cu alloy at a wide range of temperatures and strain rates, which will offer valuable information to the optimization of the hot forming process and structural design of the studied alloy. © 2018 by the authors.","Al-Zn-Mg-Cu alloy; Fracture morphology; Microstructure; Plastic deformation; Quasi-static tensile deformation","Aluminum alloys; Copper alloys; Dynamic recrystallization; Fracture; Magnesium alloys; Microstructure; Plastic deformation; Plastic flow; Strain hardening; Structural design; Temperature; Zinc alloys; Al -Zn-Mg-Cu alloys; Deformation mechanism; Dynamic recrystallization (DRX); Effects of temperature and strain rate; Elongation to fracture; Fracture morphology; Quasi-static; Strain rate sensitivity; Strain rate","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85050231164"
"Mikhaylovskaya A.V.; Ryazantseva M.A.; Portnoy V.K.","Mikhaylovskaya, A.V. (36504555400); Ryazantseva, M.A. (36504840900); Portnoy, V.K. (7005646840)","36504555400; 36504840900; 7005646840","Effect of eutectic particles on the grain size control and the superplasticity of aluminium alloys","2011","Materials Science and Engineering: A","528","24","","7306","7309","38","10.1016/j.msea.2011.06.042","https://www.scopus.com/pages/publications/79960650410?origin=resultslist","Aluminium alloys containing eutectic particles of the Al-Ni, Al-Mg-Si, Al-Ni-Ce and Al-Cu-Ce systems are investigated. The particles which control grain growth and stimulate grain nucleation are studied. The Zener-Smith law about dependence between grain size and particle parameters is confirmed and experimental coefficients are found. Experimental coefficients of the Zener-Smith equation obtained in this study depend on the particle size and differ from theoretical coefficients proposed by Zener and Smith. Some alloys with grain size about 3μm demonstrate very good superplasticity indicators, namely: the strain rate sensitivity index m=0.5-0.6 and the elongation over 400% at constant strain rate 5×10-3s-1. © 2011.","Aluminium alloys; Grain refinement; Particle stimulation nucleation; Recrystallization; Superplastic deformation","Aluminum alloys; Binary alloys; Cerium alloys; Copper alloys; Eutectics; Grain growth; Grain refinement; Grain size and shape; Magnesium alloys; Particle size; Silicon alloys; Strain rate; Superplasticity; Ternary alloys; Al-Mg-Si; CE systems; Eutectic particles; Grain nucleation; Grain particles; Grain size control; Grain size parameters; Grains refinement; Particle stimulation nucleation; Recrystallisation; Nucleation","Article","Final","","Scopus","2-s2.0-79960650410"
"Alaneme K.K.; Kareem S.A.; Anaele J.U.; Bodunrin M.O.","Alaneme, Kenneth Kanayo (15520424000); Kareem, Sodiq Abiodun (57203011686); Anaele, Justus Uchenna (57118057000); Bodunrin, Michael Oluwatosin (37123359900)","15520424000; 57203011686; 57118057000; 37123359900","Hot deformation behaviour, constitutive equations and processing map of Cu-Zn-Al-Ni shape memory alloy","2025","Results in Materials","25","","100663","","","7","10.1016/j.rinma.2025.100663","https://www.scopus.com/pages/publications/85215379687?origin=resultslist","The hot workability and deformation behaviour of Cu-Zn-Al-Ni based shape memory alloy (SMA) was investigated. The alloy was isothermal compression tested at temperatures of 250–550 °C, strain rates of 0.1–5 s−1, and a constant total strain of 0.5, using a thermomechanical Gleeble-3500 simulator. The results show that positive strain rate sensitivity characterized the plastic flow behaviour of the SMA. The hyperbolic-sine constitutive equation - determined activation energy for the hot deformation of Cu-Zn-Al-Ni SMA (154.34 kJ/mol) is about 24 % lower than the activation energy for self-diffusion of copper, and that of the stress exponent value (n) which was less than 5, both point to dynamic recrystallization to be the dominant dynamic softening mechanism. Furthermore, the processing map indicated that flow instability occurs in the low temperature and strain rate regions (250 - 350 °C, 0.1 – 5s−1) with characteristic shear bands, dendritic structures, and micro-cracks in their microstructure. The temperature of 550 °C and strain rates of between 0.1 and 2.5 s−1, was established to be the optimal condition for hot deformation of the alloy. These conditions result in stable flow with microstructures consisting of fine dynamically recrystallized grains. © 2025 The Authors","Constitutive equations; Cu-Zn-Al-Ni SMA; Dynamic recrystallization; Hot deformation behaviour; Microstructure; Processing maps","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85215379687"
"Yuasa M.; Kajikawa K.; Nakazawa T.; Hakamada M.; Mabuchi M.","Yuasa, Motohiro (23471133900); Kajikawa, Kota (24758795200); Nakazawa, Takumi (35574312200); Hakamada, Masataka (22934058700); Mabuchi, Mamoru (16435883600)","23471133900; 24758795200; 35574312200; 22934058700; 16435883600","Deformation behavior of an ultrafine grained two phase Co-Cu alloy processed by electrodeposition","2010","Scripta Materialia","63","1","","132","135","13","10.1016/j.scriptamat.2010.03.035","https://www.scopus.com/pages/publications/77951124870?origin=resultslist","An ultrafine grained two phase Co-Cu alloy was processed by electrodeposition. The two phase Co-Cu alloy was composed of hexagonal close-packed Co-rich grains and face-centered cubic Cu-rich grains. The two phase Co-Cu alloy exhibited a high strain rate sensitivity of 0.137 and low activation volume of 3.3 bCo3 or 3.1 bCu3 at room temperature. It is suggested, from the results of an atomic simulation of the Co/Cu grain boundary, that the unique deformation characteristics can be attributed to Co/Cu heterogeneous grain boundaries. © 2010 Acta Materialia Inc.","Co-Cu alloy; Electroplating; Mechanical properties; Ultrafine grained microstructure","Alloys; Deformation; Electrodeposition; Grain boundaries; Grain size and shape; Mechanical properties; Microstructure; Strain rate; [Co/Cu]; Atomic simulations; Co-Cu alloy; Co-Cu alloys; Deformation behavior; Deformation Characteristics; Face-centered cubic; Hexagonal close-packed; High strain rates; Low activation; Room temperature; Two phase; Ultrafine grained microstructures; Ultrafine-grained; Copper alloys","Article","Final","","Scopus","2-s2.0-77951124870"
"Wang F.; Huang P.; Xu K.W.","Wang, F. (59060509900); Huang, P. (57218967550); Xu, K.W. (55631505600)","59060509900; 57218967550; 55631505600","Time dependent plasticity at real nanoscale deformation","2007","Applied Physics Letters","90","16","161921","","","45","10.1063/1.2730735","https://www.scopus.com/pages/publications/34247350012?origin=resultslist","Nanoindentation creep test has been carried out in displacement of 4-100 nm regime at single grained (SG) Cu and ultrafine grained (UFG) Cu. The strain rate sensitivity m has been determined and exhibits strong indentation size effect. The magnitudes of m in UFG and SG Cu are comparable and can be simulated by the same curve below a critical depth. The authors experimental findings and analysis support that the tip-sample diffusion is the dominant mechanism below a critical indentation depth and the effect of grain boundary media mechanisms will emerge as the indenter penetrates deeper. © 2007 American Institute of Physics.","","Computer simulation; Copper compounds; Deformation; Nanoindentation; Strain rate; Critical depth; Nanoscale deformation; Time dependent plasticity; Grain size and shape","Article","Final","","Scopus","2-s2.0-34247350012"
"Wang B.; Zhu J.; Chen S.; Xia W.; He M.","Wang, Bo (59605502300); Zhu, Jinzhuan (57109460600); Chen, Shijie (56113800000); Xia, Weisheng (23089393300); He, Man (57109668500)","59605502300; 57109460600; 56113800000; 23089393300; 57109668500","Research on the microstructure and shearing property of microbumps with one Sn grain for high density solder interconnects","2015","16th International Conference on Electronic Packaging Technology, ICEPT 2015","","","7236672","659","661","1","10.1109/ICEPT.2015.7236672","https://www.scopus.com/pages/publications/84957803389?origin=resultslist","In order to meet the requirement of the higher density interconnects, the volume size of the solder microbumps continues to be reduced. In the present research, the microstructure of the microbumps with a diameter of 40μm was studied using Electron Backscatter Diffraction (EBSD). When the microbumps are smaller than a Sn grain in size, only one Sn grain is found to be contained in the microbumps. Shearing tests were carried out to study the mechanical behavior and the fracture mode. The strain rate sensitivity exponent of the microbump with one Sn grain is about 0.1. And a typical sliding fracture of the Sn grain is observed at different shearing speeds, which is different from the usual microvoids accumulation fracture displayed by BGA solder joints. The research findings are useful to assess the reliability of the high density solder interconnects, such as fine pitch flip chip, 3D-TSV, copper pillar bumps, and so on. © 2015 IEEE.","fracture mode; high density solder interconnects; microbump with one Sn grain; microstructure; shearing property","Electronics packaging; Flip chip devices; Fracture; Integrated circuit interconnects; Microstructure; Shearing; Strain rate; Three dimensional integrated circuits; Electron back scatter diffraction; Fine-pitch flip chip; Fracture mode; Mechanical behavior; Shearing property; Sn grains; Solder interconnects; Strain rate sensitivity exponent; Tin","Conference paper","Final","","Scopus","2-s2.0-84957803389"
"Langlois C.; Guérin S.; Sennour M.; Hÿtch M.J.; Duhamel C.; Champion Y.","Langlois, Cyril (7005203524); Guérin, Sandrine (7103339650); Sennour, Mohamed (6506320196); Hÿtch, Martin J. (7003363103); Duhamel, Cécilie (7003369395); Champion, Yannick (7004090374)","7005203524; 7103339650; 6506320196; 7003363103; 7003369395; 7004090374","Thermo-mechanical behaviour of nanostructured copper","2007","Journal of Alloys and Compounds","434-435","SPEC. ISS.","","279","282","9","10.1016/j.jallcom.2006.08.300","https://www.scopus.com/pages/publications/33947596240?origin=resultslist","Strain rate sensitivity is measured using jump test, with respect to strain rate and temperature on nanostructured copper. The nanometal, prepared by powder metallurgy technique, is tested at room temperature over the range 1 × 10-5 s-1 to 1.8 × 10-2 s-1, and at moderate temperatures, between 353 K and 393 K (homologous temperature T/Tm: 0.26-0.29), over the range 1 × 10-5 s-1 to 9 × 10-3 s-1. Results are discussed in terms of potential ductility and forming ability. © 2006 Elsevier B.V. All rights reserved.","Mechanical properties; Metals and alloys; Nanostructured materials; Powder metallurgy","Copper; Ductility; Powder metallurgy; Strain rate; Thermoanalysis; Jump test; Potential ductility; Thermo mechanical behaviour; Nanostructured materials","Article","Final","","Scopus","2-s2.0-33947596240"
"Chen H.; Zhang T.; Ma Y.","Chen, Heng (55237031300); Zhang, Taihua (7404374347); Ma, Yi (56424247700)","55237031300; 7404374347; 56424247700","Effect of applied stress on the mechanical properties of a Zr-Cu-Ag-Al bulk metallic glass with two different structure states","2017","Materials","10","7","711","","","12","10.3390/ma10070711","https://www.scopus.com/pages/publications/85021687936?origin=resultslist","In order to investigate the effect of applied stress on mechanical properties in metallic glasses, nanoindentation tests were conducted on elastically bent Zr-Cu-Ag-Al metallic glasses with two different structure states. From spherical P-h curves, elastic modulus was found to be independent on applied stress. Hardness decreased by ~8% and ~14% with the application of 1.5% tensile strain for as-cast and 650 K annealed specimens, while it was slightly increased at the compressive side. Yield stress could be obtained from the contact pressure at first pop-in position with a conversion coefficient. The experimental result showed a symmetrical effect of applied stress on strengthening and a reduction of the contact pressure at compressive and tensile sides. It was observed that the applied stress plays a negligible effect on creep deformation in as-cast specimen. While for the annealed specimen, creep deformation was facilitated by applied tensile stress and suppressed by applied compressive stress. Strain rate sensitivities (SRS) were calculated from steady-state creep, which were constant for as-cast specimen and strongly correlated with applied stress for the annealed one. The more pronounced effect of applied stress in the 650 K annealed metallic glass could be qualitatively explained through the variation of the shear transformation zone (STZ) size. © 2017 by the authors.","Applied stress; Creep; Hardness; Metallic glass; Nanoindentation; Pop-in","Aluminum alloys; Annealing; Compressive stress; Copper alloys; Creep; Deformation; Glass; Hardness; Mechanical properties; Metals; Nanoindentation; Shear flow; Silver; Silver alloys; Strain rate; Stresses; Tensile strain; Yield stress; Zirconium alloys; Annealed metallic glass; Applied stress; Bulk metallic glass; Conversion coefficients; Different structure; Nanoindentation tests; Shear transformation zones; Strain rate sensitivity; Metallic glass","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85021687936"
"Choi I.-C.; Kim Y.-J.; Wang Y.M.; Ramamurty U.; Jang J.-I.","Choi, In-Chul (36774345800); Kim, Yong-Jae (57191349465); Wang, Y. Morris (42462570500); Ramamurty, Upadrasta (7003336410); Jang, Jae-Il (56238624300)","36774345800; 57191349465; 42462570500; 7003336410; 56238624300","Nanoindentation behavior of nanotwinned Cu: Influence of indenter angle on hardness, strain rate sensitivity and activation volume","2013","Acta Materialia","61","19","","7313","7323","96","10.1016/j.actamat.2013.08.037","https://www.scopus.com/pages/publications/84885580784?origin=resultslist","The influence of strain on the mechanical properties and deformation kinetic parameters of nanotwinned (nt) copper is investigated by a series of nanoindentation experiments, which were performed by employing sharp indenters with five varying centerline-to-face angles (ψ). Comparison experiments were also conducted on (1 1 0) single crystalline Cu. Experimental results indicate that, unlike coarse-grained materials, nt-Cu is prone to plastic flow softening with large material pile-up around the indentation impression at high levels of strains. Localized detwinning becomes more significant with decreasing ψ, concomitant with reduced strain-rate sensitivity (m) and enhanced activation volume (V*). The m of nt-Cu is found to depend sensitively on ψ with a variation of more than a factor of 3, whereas V* exhibits a much less sensitive trend. This paper discusses the validation of the experimental techniques and the implications of various deformation kinetic parameters on the underlying deformation mechanisms of nt-Cu. © 2013 Acta Materialia Inc. Published by Elsevier Ltd. All rights reserved.","Activation volume; Hardness; Nanoindentation; Nanotwinned metals; Strain-rate sensitivity","Experiments; Hardness; Kinetic parameters; Nanoindentation; Strain rate; Activation volume; Coarse-grained materials; Deformation mechanism; Experimental techniques; Nanoindentation behavior; Nanoindentation experiments; Nanotwinned metals; Strain rate sensitivity; Deformation","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84885580784"
"Armstrong R.W.","Armstrong, R.W. (8045960800)","8045960800","Dislocation and Grain Size Roles in Physical Mesomechanics","2021","Physical Mesomechanics","24","4","","418","425","5","10.1134/S1029959921040068","https://www.scopus.com/pages/publications/85111937085?origin=resultslist","Abstract: An update of research interests is given here on: (i) a historical description of the influence of polycrystal grain size on metal strength properties; (ii) a reciprocal square root of grain size dependence for the strength of steel materials; (iii) a grain-size-dependent transition for steel materials from plastic yielding to brittleness; (iv) thermally-activated dislocation dynamics for temperature and strain rate dependence in α-titanium and extending to shock loading of armco iron; and, (v) the combined influences of grain size and strain rate dependencies for copper, nickel, aluminum, and lead materials spanning grain size strengthening and weakening behaviors measured over meso- to nanograin sizes. © 2021, Pleiades Publishing, Ltd.","cleavage fracture; dislocation mechanics; ductile-to-brittle transition; Hall–Petch relations; shock-induced plasticity; strain rate sensitivity at nanoscale dimensions; temperature and plastic strain rate dependencies; Zerilli–Armstrong relations","Aluminum coated steel; Fracture mechanics; Grain size and shape; Iron research; Dislocation dynamics; Grain size dependence; Grain-size strengthening; Physical mesomechanics; Research interests; Strain rate dependence; Strain rate dependency; Thermally activated; Strain rate","Article","Final","","Scopus","2-s2.0-85111937085"
"Höppel H.W.","Höppel, H.W. (6602143139)","6602143139","Mechanical properties of ultrafine grained metals under cyclic and monotonic loads: An Overview","2006","Materials Science Forum","503-504","","","259","266","24","10.4028/0-87849-985-7.259","https://www.scopus.com/pages/publications/35248881477?origin=resultslist","The mechanical properties under monotonic as well as under cyclic loads of ultrafine-grained (UFG) materials produced either by equal channel angular pressing (ECAP) or by accumulative roll bonding (ARB) are reviewed. Special reference is given to fundamental aspects of the fatigue behaviour of UFG materials. Microstructural investigations after cyclic loading showed that the UFG materials tend to be microstructurally rather unstable. Depending on the material, macroscopic shear banding over larger or smaller scales was noted. Moreover, within the shear bands only slight grain coarsening but a pronounced shape rotation was observed for UFG Al, whereas for UFG Cu a significant dynamic grain coarsening occurring during cyclic deformation was found to be the mechanism responsible for the intense cyclic softening. These microstructural effects are discussed from a more general point of view in order to review the current knowledge on fatigue phenomena of UFG materials and to formulate key features in order to enhance the fatigue properties of UFG materials. Special attention is given to the enhanced strain rate sensitivity found in monotonic tests of UFG materials and its effects on the fatigue lives.","Aluminium; Annealing; Copper; Equal Channel Angular Pressing (ECAP); Fatigue behaviour; Fatigue life; Grain size effect; Severe plastic deformation; Ultrafine-grained metals; α-brass","Aluminum; Annealing; Copper; Deformation; Dynamic analysis; Microstructure; Roll bonding; Shear bands; Fatigue behaviour; Grain size effect; Severe plastic deformation; Ultrafine grained metals; Equal channel angular pressing","Conference paper","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-35248881477"
"Niu X.; Dong G.; Li X.; Geng X.; Zhou J.","Niu, Xiaoyan (8857516400); Dong, Guoqiang (57343452200); Li, Xiaomeng (57343894200); Geng, Xuchen (57219016087); Zhou, Jiang (7405551837)","8857516400; 57343452200; 57343894200; 57219016087; 7405551837","Effect of indentation depth and strain rate on mechanical properties of Sn0.3Ag0.7Cu","2022","Microelectronics Reliability","128","","114429","","","9","10.1016/j.microrel.2021.114429","https://www.scopus.com/pages/publications/85119301377?origin=resultslist","In this paper, nanoindentation tests with continuous stiffness measurement (CSM) technique were conducted on Sn0.3Ag0.7Cu (SAC0307) at room temperature. The mechanical properties and creep behavior of SAC0307 under different indentation depths and strain rate were studied. Results show that SAC0307 alloy has good plastic deformation ability and the contact stiffness increases linearly with the depth of the indentation. Under different indentation depths and strain rates, the hardness of the material will be affected by the indentation size effect (ISE). Moreover, the hardness shows a certain strain rate sensitivity under the action of different strain rates. The elastic modulus of the material is almost constant with the increase of the indentation depth during the indentation process. But at lower indentation depth (hmax = 500 nm), the elastic modulus-displacement curve fluctuates greatly due to ISE affect. Based on the Nix-Gao model, the hardness (H0) of SAC0307 is 0.2GPa, and the micro characteristic length h⁎ is 867 nm. For the same holding time, creep deformation is more evident under high strain rate and indentation depths. The creep strain rate decrease with the increase of holding time and tends to a constant value. © 2021 Elsevier Ltd","Creep strain rate; Indentation size effect; Lead-free solder SAC0307; Mechanical properties; Nanoindentation test","Copper alloys; Creep; Elastic moduli; Hardness; Lead-free solders; Nanoindentation; Silver alloys; Stiffness; Ternary alloys; Tin alloys; Continuous stiffness measurement; Creep strain rate; Holding time; Indentation depth; Indentation size effects; Lead-free solder sac0307; Measurement techniques; Mechanical creep; Nanoindentation tests; Strain-rates; Strain rate","Article","Final","","Scopus","2-s2.0-85119301377"
"Raffray Y.; Jodar B.; Sangleboeuf J.-C.; Benuzzi-Mounaix A.; Vinci T.; Berthe L.; Lescoute E.; Barraud E.; Brambrink E.; Daudin R.; Blandin J.-J.; Loison D.","Raffray, Yoann (58147697200); Jodar, Benjamin (57190947626); Sangleboeuf, Jean-Christophe (6602003786); Benuzzi-Mounaix, Alessandra (6603057405); Vinci, Tommaso (8601583900); Berthe, Laurent (55749277300); Lescoute, Emilien (24449053900); Barraud, Etienne (57454025100); Brambrink, Erik (55580725600); Daudin, Rémi (36150595400); Blandin, Jean-Jacques (7003482833); Loison, Didier (57189363562)","58147697200; 57190947626; 6602003786; 6603057405; 8601583900; 55749277300; 24449053900; 57454025100; 55580725600; 36150595400; 7003482833; 57189363562","Zr-based metallic glasses Hugoniot under laser shock compression and spall strength evolution with the strain rate (> 107 s-1)","2023","International Journal of Impact Engineering","181","","104755","","","13","10.1016/j.ijimpeng.2023.104755","https://www.scopus.com/pages/publications/85167831410?origin=resultslist","We investigate the mechanical response of Zr50Cu40Al10 and Zr60Cu30Al10 metallic glasses under laser shock compression to reproduce hypervelocity impact conditions such as high longitudinal stresses and high strain rates in an unknown range of 106−107s−1. Hugoniot curves and strength parameters (spall strength and strain rate) are obtained from free surface velocity profiles and compared with previous studies on the mechanical behaviour of Zr-based metallic glasses under plate impact experiments. We established Hugoniot curves for both compositions up to 100 GPa, corresponding to a particle velocity of 1.8 km/s, and consistent with literature up to 75 GPa. Concerning the strength parameters, we studied the evolution of the spall strength with the strain rate and obtained data unreached up to now from 1.7×106s−1 to 2.7×107s−1. This range of data correspond to strain rates of hypervelocity impacts of small debris (≈0.1−1mm) on space infrastructure shields. Moreover, we highlight a strong dependency of the spall strength with the strain rate starting from 2×106s−1. Indeed, the spall strength increases from 2.6 GPa, close to its quasi-static tensile strength value, up to 13.6 GPa. © 2023","Hugoniot; Laser shock compression; Metallic glass; Spalling; Strain rate sensitivity","Aluminum alloys; Compressive strength; Copper alloys; Glass; Space debris; Spalling; Strain rate; Tensile strength; Velocity control; Zircaloy; (metallic) glass; Hugoniot; Hypervelocity impacts; Laser shock compression; Laser shocks; Shock compressions; Spall strength; Strain-rate sensitivity; Strain-rates; Zr-based metallic glass; Metallic glass","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85167831410"
"Chen T.; Wen M.; Cui H.; Guo J.; Wang C.","Chen, Tiantian (58087719200); Wen, Ming (7102904742); Cui, Hao (35093791000); Guo, Junmei (55577711500); Wang, Chuanjun (57192595371)","58087719200; 7102904742; 35093791000; 55577711500; 57192595371","Hot Deformation Behavior and Processing Maps of Pure Copper during Isothermal Compression","2023","Materials","16","11","3939","","","16","10.3390/ma16113939","https://www.scopus.com/pages/publications/85161564929?origin=resultslist","In this study, pure copper’s hot deformation behavior was studied through isothermal compression tests at deformation temperatures of 350~750 °C with strain rates of 0.01~5 s−1 on a Gleeble-3500 isothermal simulator. Metallographic observation and microhardness measurement were carried out of the hot compressed specimens. By analyzing the true stress–strain curves of pure copper under various deformation conditions during the hot deformation process, the constitutive equation was established based on the strain-compensated Arrhenius model. On the basis of the dynamic material model proposed by Prasad, the hot-processing maps were acquired under different strains. Meanwhile, the effect of deformation temperature and strain rate on the microstructure characteristics was studied by observing the hot-compressed microstructure. The results demonstrate that the flow stress of pure copper has positive strain rate sensitivity and negative temperature correlation. The average hardness value of pure copper has no obvious change trend with the strain rate. The flow stress can be predicted with excellent accuracy via the Arrhenius model based on strain compensation. The suitable deforming process parameters for pure copper were determined to be at a deformation temperature range of 700~750 °C and strain rate range of 0.1~1 s−1. © 2023 by the authors.","constitutive model; flow stress; isothermal compression; processing map; pure copper","Compression testing; Copper; Hot working; Isotherms; Microstructure; Plastic flow; Arrhenius models; Deformation processing; Deformation temperatures; Gleeble 3500; Hot deformation behaviors; Isothermal compression tests; Isothermal compressions; Processing maps; Pure copper; Strain-rates; Strain rate","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85161564929"
"Dai S.-C.; Xie Z.-C.; Wang Y.-J.","Dai, Shi-Cheng (57358477800); Xie, Zhou-Can (56623724600); Wang, Yun-Jiang (59854118600)","57358477800; 56623724600; 59854118600","Atomistic interpretation of extra temperature and strain-rate sensitivity of heterogeneous dislocation nucleation in a multi-principal-element alloy","2022","International Journal of Plasticity","149","","103155","","","45","10.1016/j.ijplas.2021.103155","https://www.scopus.com/pages/publications/85120375510?origin=resultslist","Incipient plasticity of crystals is usually initiated from versatile pre-existing crystalline defects of different geometries and length scales that formed during materials fabrication and processing, which is closely associated with the mechanical properties. Here we study the heterogeneous dislocation nucleation behaviors from an existing nanoscale void embedded in a prototypical multi-principal-element (MPE) NiCoCr alloy via atomistical exploration of possible minimum energy pathways and analyzes of the dislocation kinetics by a continuum-level mechanistic model, in comparison with the same plastic mechanism in an elemental face-centered cubic copper. It is found that the rough nucleation pathway of dislocation brings about extra thermal softening and strain-rate sensitivity for the critical nucleation stress of dislocation in the MPE alloy, which reproduces the experimental observations. The extra temperature softening is revealed to be associated with the high total entropy of the MPE alloy, in which the configurational entropy plays a dominating role rather than the vibrational counterpart. The extra strain rate sensitivity is caused by the relatively small activation volume in MPE alloy. Our strategy offers physical understanding of the experimental phenomena with atomistic details, which also emphasizes the critical role of configurational disorder in the dislocation accommodated plasticity in the generic complex concentrated alloys. © 2021 Elsevier Ltd","Dislocation nucleation; Minimum energy pathway; Molecular dynamics; Multi-principal-element alloy; Rate and temperature sensitivity","Chromium alloys; Cobalt alloys; Entropy; High-entropy alloys; Nucleation; Plasticity; Strain rate; Atomistics; Crystalline defects; Different geometry; Dislocation nucleation; Incipient plasticity; Minimum energy pathways; Multi-principal-element alloy; Rate sensitivity; Strain-rate sensitivity; Temperature sensitivity; Molecular dynamics","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85120375510"
